reviewId,userName,content,score,at,replyContent,repliedAt,clean_text,cluster,theme,sentiment_score,sentiment
1c162e8b-1fd4-4d01-ab19-9fc51d68b98a,M H,"I have had great customer service until about a month ago. Items in my package were missing. I filed a report and all I get is an AI generated response asking if package wasn't delivered or items were missing. I say item missing, fill out report AGAIN, send photos of order where I ordered the item, then they tell me package shows delivered and ask if items were missing or whole package didn't make it. I go through the whole process again. Have been doing this for over a month. Will be deleting",1,2025-05-20 14:33:36,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-20 21:32:32,i have had great customer service until about a month ago items in my package were missing i filed a report and all i get is an ai generated response asking if package wasnt delivered or items were missing i say item missing fill out report again send photos of order where i ordered the item then they tell me package shows delivered and ask if items were missing or whole package didnt make it i go through the whole process again have been doing this for over a month will be deleting,1,Order & Delivery Issues,-0.7279602885246277,NEGATIVE
99ff527e-9186-4834-9106-99a4dabc8eb0,Mary Joy M.JSerna,Shein shooping online update open,1,2025-05-20 14:25:43,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-20 21:33:37,shein shooping online update open,0,Product Quality & Value,0.0,NEUTRAL
bfefed28-4036-47f3-87dd-ca512673c28e,Becky Hawksford,"Do not bother with the dog to get a free gift or free credit! I have been playing the game over 2/3 months now to try and get my 1st free gift/credit and the closer I have got to the goal, the harder the heart have been to fill up. I am on my last 0.02% and it hasn't given me any extra days like it has been doing, the last 3 months, and the last 0.03% it took me almost a month to get 0.01% off. So the app knows i need more time and therefore is a scam to get you to spend money to get more food!",1,2025-05-20 14:09:17,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-20 21:32:42,do not bother with the dog to get a free gift or free credit i have been playing the game over 23 months now to try and get my 1st free giftcredit and the closer i have got to the goal the harder the heart have been to fill up i am on my last 002 and it hasnt given me any extra days like it has been doing the last 3 months and the last 003 it took me almost a month to get 001 off so the app knows i need more time and therefore is a scam to get you to spend money to get more food,1,Order & Delivery Issues,-0.657823920249939,NEGATIVE
4d47f391-5143-4552-ba69-436b555bd66b,Ariel Anderson,love this and always makes it right if something gets messed up,5,2025-05-20 13:23:23,,,love this and always makes it right if something gets messed up,0,Product Quality & Value,0.46817249059677124,POSITIVE
4b4a5fd1-4b3c-436d-98de-4ad61473cdbd,Fatima Baadjies,I was excited to have this app it was really helpful,5,2025-05-20 12:48:41,,,i was excited to have this app it was really helpful,2,App Experience & Ads,0.9854714870452881,POSITIVE
0b49a41e-a819-4ac7-bea7-b8590945534f,Ashley Rose,I hsve ordered 3 things 1 says 1 item was delivered other wasn't but has wrong tracking number the other I never received so I'm out that money. so.dont order from shein,1,2025-05-20 12:06:13,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-20 21:43:38,i hsve ordered 3 things 1 says 1 item was delivered other wasnt but has wrong tracking number the other i never received so im out that money sodont order from shein,1,Order & Delivery Issues,-0.8240566253662109,NEGATIVE
b8de1f6b-36c7-4618-9c66-cf31efb445dc,Ahlume Benelwa,This app is very good and all of their product have a good quality In so happy,5,2025-05-20 11:04:42,,,this app is very good and all of their product have a good quality in so happy,2,App Experience & Ads,0.9846097230911255,POSITIVE
4828aa5d-511a-4695-a4ae-e7dcf0411344,Katrina Dawson,bad mama jama just needs to stop leading me on now don't like liars but great app,5,2025-05-20 10:50:18,,,bad mama jama just needs to stop leading me on now dont like liars but great app,2,App Experience & Ads,-0.9186497330665588,NEGATIVE
69f2468d-3f65-483e-9ade-4041015ff295,nao,"when you put something in the cart, it has a price, then you check the boxes of the items in the cart and the prices doubles if not triples! total scam, don't buy from shein.",1,2025-05-20 10:43:59,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-20 21:47:49,when you put something in the cart it has a price then you check the boxes of the items in the cart and the prices doubles if not triples total scam dont buy from shein,1,Order & Delivery Issues,-0.6780290007591248,NEGATIVE
bd0a27dd-aef2-473f-9e36-1143f42cf285,Audrey Ayala Feliz,Update after emailing them with pictures and videos of package they agree with their original decision. I will also add my 2nd pkg from that orderwas delivered to another state and they say i can go get it. the 3rd pkg from that order is just sitting in the customs hub for 2 weeks and postal service said its an invalid tracking. First order they sent me one item of a 86 piece order and said they couldn't refund because they believe it all fit in a 3inch .15oz weighing package. Scam artists,1,2025-05-20 09:49:26,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-19 22:03:24,update after emailing them with pictures and videos of package they agree with their original decision i will also add my 2nd pkg from that orderwas delivered to another state and they say i can go get it the 3rd pkg from that order is just sitting in the customs hub for 2 weeks and postal service said its an invalid tracking first order they sent me one item of a 86 piece order and said they couldnt refund because they believe it all fit in a 3inch 15oz weighing package scam artists,1,Order & Delivery Issues,0.0,NEUTRAL
287adb5e-560f-48c8-b4bb-cc1d9181b080,Mst Aisha Khatun,"not good enough, their point system is a scam",2,2025-05-20 09:37:18,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-20 21:45:44,not good enough their point system is a scam,0,Product Quality & Value,-0.9378432035446167,NEGATIVE
dffc315f-7bcf-4b66-ac61-defaaf8894af,erene,Guys it's really good but there's so many iraqi customers and it would be more easy to add iraq among the countries 😭,4,2025-05-20 09:32:15,,,guys its really good but theres so many iraqi customers and it would be more easy to add iraq among the countries,0,Product Quality & Value,0.907400369644165,POSITIVE
c7a69bd1-c89b-4e3b-8951-b52a123a447d,Joyce Baumner,ordered shirts in maybe october for Christmas and never got them,1,2025-05-20 09:16:31,"Hi! Hope you have a nice shopping experience here. For any issues, you may contact Customer Service by app. Click ""me""-→support-→customer service-→type your question directly in the message box to get an answer or solution. If the answers don't match, please go ahead and describe the issue in detail. We'll be glad to help you further.",2025-05-20 21:45:33,ordered shirts in maybe october for christmas and never got them,1,Order & Delivery Issues,0.0,NEUTRAL
